Word;DocNumber;TF-IDF
OPENING;'00626 ';20.33
EXPERIENCES;'00456 ';18.6
EXPERIENCES;'00586 ';18.6
EXPERIENCES;'00877 ';18.6
EXPERIENCES;'00879 ';18.6
DIETS;'00456 ';23.06
DIETS;'00510 ';20.83
DIETS;'00767 ';20.83
ANTIVIRAL;'00457 ';21.7
AMANTADINE;'00457 ';25.2
SEROLOGIC;'00457 ';21.7
VIRUSES;'00457 ';20.33
VIRUSES;'01144 ';20.33
SAFETY;'00458 ';17.46
SAFETY;'00630 ';17.46
SAFETY;'00678 ';17.46
SAFETY;'00693 ';17.46
SAFETY;'00700 ';17.46
SAFETY;'00773 ';17.46
SEVENTEEN;'00458 ';18.6
SEVENTEEN;'00473 ';18.6
SEVENTEEN;'00556 ';18.6
SEVENTEEN;'00704 ';18.6
MUG;'00458 ';25.2
ERADICATED;'00459 ';17.98
ERADICATED;'00460 ';17.98
ERADICATED;'00550 ';17.98
ERADICATED;'01071 ';17.98
ERADICATED;'01180 ';17.98
HIGHEST;'00459 ';15.64
HIGHEST;'00587 ';15.64
HIGHEST;'00606 ';15.64
HIGHEST;'00639 ';15.64
HIGHEST;'00743 ';15.64
HIGHEST;'00751 ';15.64
HIGHEST;'00778 ';15.64
HIGHEST;'00812 ';15.64
HIGHEST;'00851 ';15.64
HIGHEST;'00890 ';15.64
HIGHEST;'01085 ';15.64
TICARCILLIN;'00460 ';22.6
TICARCILLIN;'00696 ';25.05
TICARCILLIN;'00800 ';20.65
TICARCILLIN;'00945 ';20.65
TICARCILLIN;'01090 ';20.65
SECTIONING;'00462 ';21.7
LITER;'00462 ';21.7
INSOLUBLE;'00462 ';20.01
INSOLUBLE;'00463 ';20.01
INSOLUBLE;'00496 ';20.01
INSOLUBLE;'00604 ';20.01
INSOLUBLE;'00868 ';23.41
INSOLUBLE;'01221 ';20.01
STARCH;'00462 ';21.11
STARCH;'00530 ';21.11
STARCH;'00535 ';21.11
STARCH;'00791 ';21.11
STARCH;'00956 ';25.6
PROCESSING;'00462 ';19.36
PROCESSING;'00739 ';19.36
PROCESSING;'00887 ';19.36
DESTRUCTION;'00463 ';17.98
DESTRUCTION;'00531 ';17.98
DESTRUCTION;'00738 ';17.98
DESTRUCTION;'00788 ';17.98
DESTRUCTION;'01076 ';17.98
SHEDDING;'00463 ';23.99
SHEDDING;'00481 ';21.67
MIGRATE;'00463 ';19.36
MIGRATE;'00643 ';19.36
MIGRATE;'00710 ';19.36
DISINTEGRATE;'00463 ';21.7
LIBERATING;'00463 ';21.7
DEOXYRIBONUCLEOPROTEIN;'00463 ';25.2
DAMAGED;'00463 ';18.6
DAMAGED;'00525 ';18.6
DAMAGED;'00652 ';18.6
DAMAGED;'01071 ';18.6
SOLIDS;'00463 ';25.2
PARTICULATE;'00463 ';18.6
PARTICULATE;'00604 ';18.6
PARTICULATE;'00605 ';18.6
PARTICULATE;'00951 ';18.6
DEBRIS;'00463 ';20.33
DEBRIS;'00738 ';20.33
MERCAPTOETHANOL;'00463 ';21.7
BROCHIECTASIS;'00463 ';21.7
EXPLORED;'00464 ';18.6
EXPLORED;'00474 ';18.6
EXPLORED;'00515 ';18.6
EXPLORED;'01190 ';18.6
MANCHESTER;'00464 ';21.7
ABO;'00464 ';21.7
HLA;'00464 ';19.2
HLA;'00583 ';19.2
HLA;'00780 ';21.01
HLA;'00812 ';19.2
HLA;'00977 ';22.3
HLA;'01096 ';23.29
HLA;'01156 ';19.2
RH;'00464 ';21.7
ABROAD;'00465 ';21.7
CONTROVERSY;'00465 ';20.33
CONTROVERSY;'00824 ';20.33
COMPRISES;'00465 ';21.7
CLINICIANS;'00465 ';20.33
CLINICIANS;'01218 ';20.33
RESEARCHERS;'00465 ';21.7
SETTINGS;'00465 ';20.33
SETTINGS;'00734 ';20.33
HYPOLACTASIA;'00466 ';21.7
LYSINE;'00466 ';20.33
LYSINE;'00555 ';20.33
PHENYLALANINE;'00466 ';21.7
CYCLOLEUCINE;'00466 ';21.7
PHYCHOLOGICAL;'00467 ';21.7
GLANCE;'00467 ';21.7
ADEQUATELY;'00467 ';17.98
ADEQUATELY;'00999 ';17.98
ADEQUATELY;'01086 ';17.98
ADEQUATELY;'01123 ';17.98
ADEQUATELY;'01179 ';17.98
IMAGES;'00467 ';21.7
DENIAL;'00467 ';21.7
STRAINED;'00467 ';21.7
INTERPERSONAL;'00467 ';21.7
CONFLICTS;'00467 ';21.7
UPBRINGING;'00467 ';21.7
GUIDELINES;'00467 ';19.36
GUIDELINES;'00734 ';19.36
GUIDELINES;'00949 ';19.36
FATHER;'00467 ';20.33
FATHER;'00941 ';20.33
ASSISTING;'00467 ';21.7
INTERESTS;'00467 ';21.7
STRESSING;'00467 ';19.36
STRESSING;'00838 ';19.36
STRESSING;'01103 ';19.36
EMPHASIZING;'00467 ';23.99
EMPHASIZING;'00566 ';21.67
DISCUSSIONS;'00467 ';21.7
ANTICIPATION;'00467 ';21.7
INTERPATIENT;'00467 ';20.33
INTERPATIENT;'00686 ';20.33
COMA;'00468 ';20.33
COMA;'01184 ';20.33
TRANSFERRAL;'00468 ';21.7
ARGUES;'00468 ';20.33
ARGUES;'00777 ';20.33
COAGULOPATHY;'00468 ';21.7
PALSY;'00468 ';21.7
HEMIPARESIS;'00468 ';21.7
CEREBRAL;'00468 ';20.33
CEREBRAL;'00762 ';20.33
HEMISPHERE;'00468 ';21.7
UNCAL;'00468 ';21.7
HERNIATION;'00468 ';21.7
NARES;'00469 ';25.2
ISOLATIONS;'00469 ';23.99
ISOLATIONS;'00887 ';21.67
PROBAND;'00469 ';20.33
PROBAND;'00902 ';20.33
THREAT;'00469 ';19.36
THREAT;'00552 ';19.36
THREAT;'00663 ';19.36
MARRIED;'00470 ';19.36
MARRIED;'00473 ';19.36
MARRIED;'00559 ';19.36
COUPLE;'00470 ';21.7
HOMOZYGOSITY;'00470 ';25.2
BROMIDE;'00470 ';21.66
BROMIDE;'00583 ';21.66
BROMIDE;'00716 ';25.35
UNCONDITIONALLY;'00470 ';21.7
HOMOZYGOTIC;'00470 ';20.33
HOMOZYGOTIC;'00644 ';20.33
HETEROZYGOSITY;'00470 ';18.6
HETEROZYGOSITY;'00505 ';18.6
HETEROZYGOSITY;'00716 ';18.6
HETEROZYGOSITY;'01044 ';18.6
DERMATOLOGY;'00471 ';21.7
LOCALLY;'00471 ';19.36
LOCALLY;'00577 ';19.36
LOCALLY;'01148 ';19.36
ARM;'00471 ';23.82
ARM;'00795 ';25.35
PATCH;'00471 ';25.2
SURVIVORS;'00472 ';20.33
SURVIVORS;'00952 ';20.33
DISABLED;'00472 ';21.7
AGGRESSIVE;'00472 ';17.98
AGGRESSIVE;'00703 ';17.98
AGGRESSIVE;'00804 ';17.98
AGGRESSIVE;'01093 ';17.98
AGGRESSIVE;'01195 ';17.98
ACCESS;'00472 ';21.7
REFERRAL;'00473 ';20.33
REFERRAL;'00731 ';20.33
INTERFERED;'00473 ';21.67
INTERFERED;'00494 ';23.99
ROENTGENOGRAM;'00473 ';19.36
ROENTGENOGRAM;'00599 ';19.36
ROENTGENOGRAM;'01214 ';19.36
POSTOPERATIVELY;'00474 ';20.33
POSTOPERATIVELY;'00804 ';20.33
INFARCTION;'00474 ';22.29
INFARCTION;'00801 ';20.14
INFARCTION;'00908 ';20.14
INFARCTION;'01041 ';20.14
GONE;'00474 ';20.33
GONE;'00513 ';20.33
UNDETECTED;'00474 ';20.33
UNDETECTED;'00728 ';20.33
APPENDICITIS;'00475 ';26.22
APPENDICITIS;'00769 ';22.41
PERFORATION;'00475 ';20.33
PERFORATION;'00801 ';20.33
ABSCESS;'00475 ';23.06
ABSCESS;'01118 ';23.06
APPRECIATED;'00475 ';20.14
APPRECIATED;'00756 ';20.14
APPRECIATED;'00822 ';22.29
APPRECIATED;'00937 ';20.14
MASKED;'00475 ';21.7
CONCURRENT;'00475 ';18.6
CONCURRENT;'00509 ';18.6
CONCURRENT;'00726 ';18.6
CONCURRENT;'00749 ';18.6
SUSPICION;'00475 ';17.01
SUSPICION;'00559 ';17.01
SUSPICION;'00649 ';17.01
SUSPICION;'00659 ';17.01
SUSPICION;'00811 ';17.01
SUSPICION;'01000 ';17.01
SUSPICION;'01186 ';17.01
AWAREMESS;'00475 ';21.7
APPENDICEAL;'00475 ';21.7
GEOGRAPHY;'00476 ';21.7
SUPPOSE;'00476 ';19.36
SUPPOSE;'01172 ';19.36
SUPPOSE;'01173 ';19.36
EXHAUSTIVE;'00476 ';21.7
DISLOCATION;'00476 ';21.7
HIP;'00476 ';21.7
MANIFESTED;'00477 ';19.36
MANIFESTED;'00553 ';19.36
MANIFESTED;'01139 ';19.36
OBLIGATION;'00477 ';21.7
UNMARRIED;'00478 ';21.7
PRONE;'00478 ';17.01
PRONE;'00596 ';17.01
PRONE;'00612 ';17.01
PRONE;'00637 ';17.01
PRONE;'00945 ';17.01
PRONE;'01009 ';17.01
PRONE;'01188 ';17.01
HOLSCLAW;'00478 ';20.33
HOLSCLAW;'00489 ';20.33
HELPED;'00479 ';21.7
CARRIAGE;'00479 ';21.7
EPIDEMIOLOGIC;'00479 ';20.83
EPIDEMIOLOGIC;'00652 ';20.83
EPIDEMIOLOGIC;'01083 ';23.06
UMBELLIFERONE;'00480 ';21.7
ONES;'00480 ';19.36
ONES;'00945 ';19.36
ONES;'01033 ';19.36
PATHOMECHANISM;'00480 ';21.7
OPTICAL;'00481 ';21.7
SEQUENCE;'00481 ';22.29
SEQUENCE;'01033 ';20.14
SEQUENCE;'01091 ';20.14
SEQUENCE;'01221 ';20.14
ONTO;'00481 ';21.7
DISRUPTION;'00481 ';20.33
DISRUPTION;'00575 ';20.33
SYNCHRONIZED;'00481 ';21.7
EXTENDS;'00481 ';21.7
ENTANGLING;'00481 ';21.7
CONTRIBUTORY;'00481 ';20.33
CONTRIBUTORY;'00695 ';20.33
VOGUE;'00482 ';20.33
VOGUE;'00607 ';20.33
PREMATURITY;'00482 ';18.6
PREMATURITY;'00600 ';18.6
PREMATURITY;'00782 ';18.6
PREMATURITY;'00849 ';18.6
CONTAMINATED;'00482 ';19.36
CONTAMINATED;'00487 ';19.36
CONTAMINATED;'01130 ';19.36
POSITIVES;'00482 ';18.6
POSITIVES;'00849 ';18.6
POSITIVES;'00877 ';18.6
POSITIVES;'01076 ';18.6
DISTILLED;'00482 ';20.33
DISTILLED;'00542 ';20.33
LACTOSE;'00482 ';21.7
REVIEWS;'00483 ';17.46
REVIEWS;'00497 ';17.46
REVIEWS;'00731 ';17.46
REVIEWS;'00866 ';17.46
REVIEWS;'00888 ';17.46
REVIEWS;'00990 ';17.46
IMPORTANTLY;'00483 ';21.7
RELIANCE;'00483 ';21.7
PUT;'00483 ';17.98
PUT;'00543 ';17.98
PUT;'00581 ';17.98
PUT;'01011 ';17.98
PUT;'01217 ';17.98
VALUELESS;'00483 ';20.33
VALUELESS;'00612 ';20.33
RECOGNISED;'00483 ';19.36
RECOGNISED;'00923 ';19.36
RECOGNISED;'01083 ';19.36
DEFINITIVE;'00483 ';18.6
DEFINITIVE;'00698 ';18.6
DEFINITIVE;'00832 ';18.6
DEFINITIVE;'00954 ';18.6
DYSKENSIA;'00484 ';21.7
ADDING;'00484 ';21.7
IONOPHORE;'00484 ';21.64
IONOPHORE;'00741 ';19.55
IONOPHORE;'00827 ';19.55
IONOPHORE;'00957 ';21.64
PROMOTED;'00484 ';21.7
EXTENDED;'00484 ';17.46
EXTENDED;'00830 ';17.46
EXTENDED;'00945 ';17.46
EXTENDED;'00957 ';17.46
EXTENDED;'01111 ';17.46
EXTENDED;'01136 ';17.46
PROMOTING;'00484 ';21.7
FLUXES;'00484 ';21.7
WARNER;'00485 ';21.7
ACCORDS;'00485 ';21.7
BENCARD;'00485 ';21.7
PROGENITORS;'00485 ';21.7
MAGNIFIED;'00486 ';21.7
SILHOUETTE;'00486 ';21.7
SHADOWGRAM;'00486 ';25.2
COMPRISING;'00486 ';20.33
COMPRISING;'00660 ';20.33
HYPONYCHIAL;'00486 ';25.2
ANGLES;'00486 ';26.22
ANGLES;'00499 ';22.41
DISCRIMINATORS;'00486 ';21.7
ANGLE;'00486 ';23.99
ANGLE;'00653 ';21.67
CYANOTIC;'00486 ';19.36
CYANOTIC;'00667 ';19.36
CYANOTIC;'00751 ';19.36
CONVENIENT;'00486 ';21.7
FINGERCLUBBING;'00486 ';21.7
PRACTICE;'00486 ';17.01
PRACTICE;'00596 ';17.01
PRACTICE;'00721 ';17.01
PRACTICE;'00822 ';17.01
PRACTICE;'01051 ';17.01
PRACTICE;'01065 ';17.01
PRACTICE;'01234 ';17.01
OUTBREAK;'00487 ';21.7
SALMONELLOSIS;'00487 ';21.7
CONSUMING;'00487 ';20.33
CONSUMING;'00897 ';20.33
CONTRACTED;'00487 ';21.7
SCHWARZENGRUND;'00487 ';20.33
SCHWARZENGRUND;'00618 ';20.33
ENTERITIS;'00487 ';21.7
PORCINE;'00487 ';20.83
PORCINE;'00936 ';20.83
PORCINE;'01205 ';23.06
POWDERED;'00487 ';19.36
POWDERED;'00618 ';19.36
POWDERED;'00672 ';19.36
CONSUMPTION;'00487 ';17.51
CONSUMPTION;'00571 ';17.51
CONSUMPTION;'00689 ';19.38
CONSUMPTION;'00790 ';17.51
CONSUMPTION;'00903 ';17.51
CONSUMPTION;'01074 ';19.38
CONSUMPTION;'01185 ';17.51
CONSUMPTION;'01188 ';17.51
CONSUMPTION;'01222 ';17.51
VARIABLES;'00487 ';20.14
VARIABLES;'00686 ';20.14
VARIABLES;'00734 ';20.14
VARIABLES;'00952 ';22.29
THINGS;'00487 ';21.7
DISCUSSING;'00487 ';20.33
DISCUSSING;'00949 ';20.33
RECEIVES;'00489 ';21.7
REACHING;'00489 ';22.29
REACHING;'00687 ';20.14
REACHING;'00732 ';20.14
REACHING;'00774 ';20.14
NEEDING;'00489 ';21.7
PERSISTING;'00489 ';19.36
PERSISTING;'01104 ';19.36
PERSISTING;'01232 ';19.36
OWE;'00489 ';21.7
PERSEVERED;'00489 ';21.7
ARDUOUS;'00489 ';21.7
EXACTING;'00489 ';19.36
EXACTING;'00534 ';19.36
EXACTING;'00718 ';19.36
CATEGORIZED;'00490 ';21.7
HEADINGS;'00490 ';19.36
HEADINGS;'00516 ';19.36
HEADINGS;'01087 ';19.36
EVOLVED;'00490 ';20.33
EVOLVED;'00681 ';20.33
DRAWING;'00490 ';21.7
BASES;'00490 ';21.7
PREDICT;'00490 ';21.7
ANGIOEDEMA;'00490 ';20.33
ANGIOEDEMA;'00779 ';20.33
THING;'00491 ';25.2
SOUGHT;'00491 ';18.6
SOUGHT;'00502 ';18.6
SOUGHT;'00704 ';18.6
SOUGHT;'01202 ';18.6
ALTOGETHER;'00491 ';21.7
RISKS;'00491 ';19.05
RISKS;'00507 ';21.08
RISKS;'00911 ';19.05
RISKS;'00999 ';19.05
RISKS;'01081 ';19.05
RISKS;'01104 ';19.05
FORESEEABLE;'00491 ';21.7
CROPS;'00491 ';21.7
ADVERTISED;'00492 ';21.7
AIDS;'00492 ';21.7
MARKETED;'00492 ';21.7
UNACCEPTABLE;'00492 ';20.33
UNACCEPTABLE;'00995 ';20.33
PATHOGNOMONIC;'00494 ';20.33
PATHOGNOMONIC;'00893 ';20.33
MERIT;'00494 ';20.33
MERIT;'00811 ';20.33
SECONDLY;'00494 ';22.29
SECONDLY;'00617 ';20.14
SECONDLY;'00838 ';20.14
SECONDLY;'01235 ';20.14
RHYTHM;'00494 ';18.6
RHYTHM;'00531 ';18.6
RHYTHM;'00630 ';18.6
RHYTHM;'01177 ';18.6
PEDIGREE;'00494 ';21.7
UNITE;'00494 ';21.7
UNDERMETHYLATED;'00494 ';25.2
IMPLY;'00494 ';18.6
IMPLY;'00691 ';18.6
IMPLY;'00873 ';18.6
IMPLY;'01134 ';18.6
METHYLASES;'00494 ';21.7
SEQUENCES;'00494 ';21.7
MAMMALIAN;'00495 ';19.36
MAMMALIAN;'00535 ';19.36
MAMMALIAN;'00950 ';19.36
HOPES;'00495 ';20.33
HOPES;'00504 ';20.33
MUCINS;'00496 ';26.93
MUCINS;'00861 ';20.6
MUCINS;'00895 ';26.44
MUCINS;'01145 ';20.6
STRUCTURALLY;'00496 ';20.33
STRUCTURALLY;'01139 ';20.33
WASHINGS;'00497 ';20.33
WASHINGS;'00533 ';20.33
TUBES;'00497 ';20.33
TUBES;'01199 ';20.33
DISCHARGED;'00497 ';21.7
EXPLANTS;'00497 ';21.82
EXPLANTS;'00957 ';21.82
EXPLANTS;'01026 ';23.73
EXPLANTS;'01207 ';27.72
SOLUBILIZATION;'00497 ';21.7
FRACTIONATION;'00497 ';19.55
FRACTIONATION;'00646 ';19.55
FRACTIONATION;'00738 ';19.55
FRACTIONATION;'00740 ';19.55
FRACTIONATION;'00749 ';21.64
ENCOMPASSES;'00498 ';21.7
BLANKET;'00498 ';20.83
BLANKET;'00773 ';20.83
BLANKET;'01125 ';23.06
ULTRASTRUCTURE;'00499 ';20.83
ULTRASTRUCTURE;'00568 ';20.83
ULTRASTRUCTURE;'00969 ';23.06
HISTOCHEMISTRY;'00499 ';21.7
CHEMISTRY;'00500 ';23.41
CHEMISTRY;'00634 ';20.01
CHEMISTRY;'00943 ';20.01
CHEMISTRY;'01122 ';23.41
HETEROMACROMOLECULES;'00500 ';21.7
MOTILITY;'00501 ';21.7
HALLMARK;'00501 ';21.7
EXPLORE;'00501 ';18.6
EXPLORE;'00586 ';18.6
EXPLORE;'00613 ';18.6
EXPLORE;'00689 ';18.6
MCT;'00501 ';25.2
OVERPRODUCTION;'00501 ';21.7
INTERRELATIONSHIPS;'00502 ';21.7
WHEREBY;'00502 ';20.33
WHEREBY;'00792 ';20.33
MTTRS;'00502 ';25.2
MTTR;'00502 ';21.7
NEGROES;'00503 ';21.7
RHEOLOGIC;'00503 ';21.7
PRECIPITATE;'00503 ';20.33
PRECIPITATE;'00868 ';20.33
CILIATOXIC;'00504 ';21.7
FULFILLING;'00504 ';20.33
FULFILLING;'00552 ';20.33
LYSOSOMES;'00504 ';19.36
LYSOSOMES;'00516 ';19.36
LYSOSOMES;'00957 ';19.36
DELINEATE;'00504 ';21.7
FORBIDDING;'00504 ';21.7
UNIFIED;'00504 ';21.7
TEAR;'00505 ';21.7
DEFICIT;'00505 ';21.7
SATISFACTORILY;'00505 ';20.33
SATISFACTORILY;'00665 ';20.33
DYSURIA;'00506 ';21.7
URIC;'00506 ';23.41
URIC;'00688 ';22.0
URIC;'01103 ';23.41
CRYSTALLURIA;'00506 ';21.7
HYPERURICOSURIA;'00506 ';25.35
HYPERURICOSURIA;'00688 ';21.66
HYPERURICOSURIA;'00693 ';21.66
PURINE;'00506 ';21.11
PURINE;'00693 ';23.09
PURINE;'00897 ';21.11
PURINE;'01103 ';25.6
OVERMEDICATION;'00506 ';21.7
DECISIONS;'00506 ';21.7
DOSAGES;'00506 ';19.36
DOSAGES;'00686 ';19.36
DOSAGES;'00897 ';19.36
RANDOM;'00506 ';18.6
RANDOM;'00546 ';18.6
RANDOM;'00855 ';18.6
RANDOM;'01151 ';18.6
HYPERURICOSURIC;'00506 ';21.7
ADHERED;'00506 ';20.33
ADHERED;'00949 ';20.33
REGRETTABLE;'00507 ';21.7
BOWMAN;'00507 ';21.7
MANGOS;'00507 ';21.7
MARRED;'00507 ';20.33
MARRED;'00838 ';20.33
PRODUCING;'00507 ';16.25
PRODUCING;'00508 ';16.25
PRODUCING;'00601 ';16.25
PRODUCING;'00728 ';16.25
PRODUCING;'00832 ';16.25
PRODUCING;'00896 ';16.25
PRODUCING;'00971 ';16.25
PRODUCING;'00990 ';16.25
PRODUCING;'01090 ';16.25
ODDS;'00507 ';23.06
ODDS;'00984 ';20.83
ODDS;'01040 ';20.83
UNDERSTATEMENTS;'00507 ';21.7
DEIODINATION;'00508 ';21.7
ENHANCE;'00508 ';18.6
ENHANCE;'00529 ';18.6
ENHANCE;'00534 ';18.6
ENHANCE;'01165 ';18.6
BEAR;'00508 ';19.36
BEAR;'00658 ';19.36
BEAR;'01066 ';19.36
YOUTH;'00508 ';21.7
UNSETTLED;'00508 ';21.7
MILLILITER;'00509 ';20.33
MILLILITER;'01070 ';20.33
KAPPA;'00509 ';23.06
KAPPA;'00670 ';23.06
MU;'00509 ';21.7
LAMBDA;'00509 ';21.67
LAMBDA;'00670 ';23.99
POLYCLONAL;'00509 ';20.33
POLYCLONAL;'00784 ';20.33
DISPLAYS;'00509 ';21.7
ATTRACTED;'00510 ';21.7
PSYCHOEMOTIONAL;'00510 ';21.7
VOCATIONAL;'00510 ';22.85
VOCATIONAL;'01020 ';27.72
REHABILITATION;'00510 ';17.98
REHABILITATION;'00552 ';17.98
REHABILITATION;'00701 ';17.98
REHABILITATION;'01020 ';17.98
REHABILITATION;'01188 ';17.98
ASIDE;'00511 ';21.7
NEUTRALIZE;'00511 ';21.7
REMOVE;'00511 ';19.36
REMOVE;'00605 ';19.36
REMOVE;'00925 ';19.36
EFFICIENTLY;'00511 ';21.7
STERILE;'00511 ';20.33
STERILE;'00687 ';20.33
BROWNIAN;'00511 ';21.7
TURBULENT;'00511 ';21.7
ELECTROSTATIC;'00511 ';20.33
ELECTROSTATIC;'00868 ';20.33
FORCES;'00511 ';20.33
FORCES;'00653 ';20.33
POSTERIOR;'00511 ';18.6
POSTERIOR;'00653 ';18.6
POSTERIOR;'00728 ';18.6
POSTERIOR;'01043 ';18.6
CAVITY;'00511 ';21.67
CAVITY;'01043 ';23.99
NASOPHARYNX;'00511 ';20.33
NASOPHARYNX;'00980 ';20.33
LARYNX;'00511 ';20.14
LARYNX;'00701 ';20.14
LARYNX;'00761 ';22.29
LARYNX;'00980 ';20.14
BRONCHIOLES;'00511 ';20.33
BRONCHIOLES;'00980 ';20.33
LAND;'00511 ';21.7
LINED;'00511 ';21.7
HOPELESS;'00513 ';20.33
HOPELESS;'01084 ';20.33
QUARTERS;'00513 ';21.7
PARENTAGE;'00514 ';21.7
BIRTHS;'00514 ';17.51
BIRTHS;'00559 ';17.51
BIRTHS;'00671 ';17.51
BIRTHS;'00719 ';17.51
BIRTHS;'00807 ';17.51
BIRTHS;'00855 ';19.38
BIRTHS;'00880 ';17.51
BIRTHS;'00881 ';17.51
BIRTHS;'00889 ';17.51
BIRTHS;'00984 ';17.51
BECROFT;'00514 ';21.7
SUFFERERES;'00514 ';21.7
DEPTH;'00515 ';21.7
MODERN;'00515 ';18.6
MODERN;'00942 ';18.6
MODERN;'00945 ';18.6
MODERN;'00980 ';18.6
MANUFACTURE;'00515 ';21.7
ANALYTIC;'00515 ';19.36
ANALYTIC;'00739 ';19.36
ANALYTIC;'00740 ';19.36
GOLGI;'00516 ';26.22
GOLGI;'00853 ';22.41
MACROMOLECULES;'00516 ';21.7
CATABOLIC;'00516 ';21.7
BIOSYNTHETIC;'00516 ';20.33
BIOSYNTHETIC;'00571 ';20.33
ABSORPTIVE;'00516 ';20.33
ABSORPTIVE;'00867 ';20.33
GROUPED;'00516 ';20.33
GROUPED;'00673 ';20.33
GLYCOSYLTRANSFERASES;'00516 ';20.33
GLYCOSYLTRANSFERASES;'00553 ';20.33
OPPORTUNISTIC;'00517 ';25.2
DEBILITATED;'00517 ';21.7
SUDDEN;'00517 ';21.7
INSIDIOUS;'00517 ';21.7
PRODROMAL;'00517 ';21.7
MALAISE;'00517 ';21.7
INSULT;'00517 ';21.7
BARRIERS;'00517 ';21.7
COMPROMISED;'00517 ';25.2
WOUND;'00517 ';21.7
INSECT;'00517 ';21.7
BITE;'00517 ';21.7
SEPTICEMIA;'00517 ';21.7
RESTORED;'00517 ';21.7
VULNERABILITY;'00517 ';20.33
VULNERABILITY;'00632 ';20.33
CONSTIPATION;'00518 ';21.7
RAISE;'00518 ';18.6
RAISE;'00765 ';18.6
RAISE;'00931 ';18.6
RAISE;'01170 ';18.6
OBSTIPATION;'00518 ';25.2
CECUM;'00518 ';21.7
FORMULA;'00518 ';18.6
FORMULA;'00756 ';18.6
FORMULA;'00797 ';18.6
FORMULA;'00988 ';18.6
CONSTIPATED;'00518 ';21.7
PSYCHOGENIC;'00518 ';21.7
MISS;'00518 ';21.7
GRAVE;'00518 ';19.36
GRAVE;'01084 ';19.36
GRAVE;'01183 ';19.36
PREVENTABLE;'00518 ';21.7
ECHOCARDIOGRAPHIC;'00519 ';23.06
ECHOCARDIOGRAPHIC;'00587 ';20.83
ECHOCARDIOGRAPHIC;'01043 ';20.83
DIMENSION;'00519 ';22.45
DIMENSION;'00587 ';22.45
DIMENSION;'00597 ';19.19
DIMENSION;'01043 ';19.19
DIMENSION;'01047 ';21.1
RVDI;'00519 ';21.7
MMFR;'00519 ';25.2
ENLARGEMENT;'00519 ';18.6
ENLARGEMENT;'00598 ';18.6
ENLARGEMENT;'00667 ';18.6
ENLARGEMENT;'00867 ';18.6
ECHOCARDIOGRAM;'00519 ';19.36
ECHOCARDIOGRAM;'00597 ';19.36
ECHOCARDIOGRAM;'00653 ';19.36
CENTRIFUGED;'00520 ';20.33
CENTRIFUGED;'00527 ';20.33
PELLETS;'00520 ';25.2
KEPT;'00520 ';20.33
KEPT;'01199 ';20.33
MICROSCOPE;'00520 ';23.99
MICROSCOPE;'00785 ';21.67
ROUND;'00520 ';21.7
COLLOIDAL;'00520 ';21.7
AGGREGATES;'00520 ';21.67
AGGREGATES;'00868 ';23.99
DROPS;'00520 ';21.7
ANGULAR;'00520 ';21.7
CUBIC;'00520 ';21.7
RETANGULAR;'00520 ';21.7
HEXAGONAL;'00520 ';28.67
GUANIDINE;'00520 ';20.33
GUANIDINE;'00527 ';20.33
EDTA;'00520 ';21.61
EDTA;'00527 ';21.61
EDTA;'00533 ';21.61
EDTA;'00749 ';26.21
RECTANGULAR;'00520 ';25.2
INDEXED;'00520 ';21.67
INDEXED;'00751 ';23.99
HYDROXYAPITITE;'00520 ';21.7
TRANSITION;'00520 ';21.67
TRANSITION;'00953 ';23.99
BACK;'00520 ';20.33
BACK;'00855 ';20.33
TILTED;'00520 ';21.7
SQUARE;'00520 ';21.67
SQUARE;'00597 ';23.99
BRUSHITE;'00520 ';21.7
SPARINGLY;'00520 ';21.7
TCA;'00520 ';21.67
TCA;'01016 ';23.99
PHOSPHOPROTEIN;'00520 ';21.7
FLUORESCED;'00520 ';21.7
SCHWARZ;'00520 ';20.33
SCHWARZ;'00811 ';20.33
COOMASSIE;'00520 ';21.7
BRILLIANT;'00520 ';21.7
POOLED;'00521 ';18.6
POOLED;'00748 ';18.6
POOLED;'01086 ';18.6
POOLED;'01202 ';18.6
ADSORPTION;'00521 ';20.33
ADSORPTION;'00993 ';20.33
BENZAMIDINE;'00521 ';23.13
BENZAMIDINE;'00951 ';21.04
BENZAMIDINE;'01070 ';24.61
ISOELECTROFOCUSING;'00521 ';21.7
PREPARE;'00521 ';21.7
ARCS;'00521 ';21.7
ANTISERA;'00521 ';22.29
ANTISERA;'00553 ';20.14
ANTISERA;'00574 ';20.14
ANTISERA;'00749 ';20.14
PLASMINOGEN;'00521 ';21.7
ELUATE;'00521 ';21.7
IMMUNOPRECIPITATE;'00521 ';21.7
FRACTITH;'00521 ';21.7
BLIND;'00521 ';18.2
BLIND;'00771 ';18.2
BLIND;'00786 ';20.15
BLIND;'01003 ';18.2
BLIND;'01051 ';18.2
BLIND;'01146 ';18.2
BLIND;'01213 ';18.2
BLIND;'01222 ';18.2
MORPHOMETRIC;'00522 ';20.33
MORPHOMETRIC;'00667 ';20.33
ISLETS;'00522 ';25.2
LOBULAR;'00522 ';27.28
PANCREASES;'00522 ';27.28
VOLATILE;'00522 ';21.7
ZINC;'00522 ';21.01
ZINC;'00794 ';25.37
ZINC;'00836 ';23.04
ZINC;'00992 ';24.37
ZINC;'01158 ';21.01
